signal_bars,entry_z,max_hold,zlb,filter_event,filter_weekend,cap_h,n_trades,sr_is,sr_oos,sortino_is,calmar_is
3,2.0,3,200,False,False,1.0,1164,1.2236411321067933,0.8767313723430661,1.917029282132109,1.368546067782201
3,2.0,3,200,False,False,3.0,1143,0.5229893514534661,0.5848410319660347,0.7789224563320855,0.5452724371132928
3,2.0,3,200,True,False,0.016666666666666666,1306,0.9739524623231157,1.3297616649006576,5.785996429465821,3.916266458178373
3,2.0,3,200,True,False,0.16666666666666666,1216,1.3702658281165319,2.148728294443631,2.3928010301770772,1.466341147788783
3,2.0,3,200,True,False,0.5,1181,1.211559360187189,1.2772820571729118,1.9314787363587251,1.156641419218997
3,2.0,3,200,True,False,1.0,1157,1.1766933888032696,0.8829981922460165,1.8425561693200108,1.3154057892114315
3,2.0,3,200,True,False,3.0,1136,0.46169561260639747,0.6052384061736394,0.6866516572482957,0.48098851862609804
3,2.0,3,200,False,True,0.016666666666666666,1310,0.9858963624431921,1.2192100320057113,5.857808613155301,3.964454438651926
3,2.0,3,200,False,True,0.16666666666666666,1220,1.3791113338078644,2.0190650790158013,2.4038696821426297,1.4753579939642094
3,2.0,3,200,False,True,0.5,1184,1.2137519037637527,1.1977205321564874,1.9308575157573407,1.1581121738377382
3,2.0,3,200,False,True,1.0,1160,1.1905342557638217,0.8894322241690147,1.8616677881430643,1.3301067569917522
3,2.0,3,200,False,True,3.0,1139,0.4973619735596729,0.5989735155662377,0.7400382400753411,0.518058817298733
3,2.0,3,200,True,True,0.016666666666666666,1302,0.9668355423621076,1.3300855995243388,5.743232984996719,3.887459068615644
3,2.0,3,200,True,True,0.16666666666666666,1212,1.331139032838453,2.1488219732028737,2.317930056154599,1.4213113272483722
3,2.0,3,200,True,True,0.5,1177,1.1729747555342662,1.2772912837024024,1.8650383753064348,1.1177835606395927
3,2.0,3,200,True,True,1.0,1153,1.1434470554844691,0.8957834407053725,1.7871303686646811,1.2768793109412675
3,2.0,3,200,True,True,3.0,1132,0.43589638481009446,0.6194522054655707,0.6476507291310051,0.45367553138382055
3,2.0,5,200,False,False,0.016666666666666666,1314,0.9930097365709836,1.2188900765311081,5.9005699110705745,3.993253655914832
3,2.0,5,200,False,False,0.16666666666666666,1210,1.3948316040195294,2.088713114695344,2.430765567152104,1.497254089763849
